DATE	YEAR	STATE	CITY	PUBLIC	PRIVATE	FAMILY	FELONY	NON_STRANGER	NUMBER_LOCATIONS	LOCATION_PRIMARY	LOCATION_SECONDARY	UNSOLVED	SHOOTER_COUNT	SHOOTER_SUSPECTED	SHOOTER_MALE	SHOOTER_WHITE	SHOOTER_BLACK	SHOOTER_HISPANIC	SHOOTER_ASIAN	SHOOTER_OTHERNONWHITE	SHOOTER_IMMIGRANT	SHOOTER_AGE_UNDER18	SHOOTER_AGE_18TO24	SHOOTER_AGE_25TO29	SHOOTER_AGE_30TO39	SHOOTER_AGE_40TO49	SHOOTER_AGE_50TO59	SHOOTER_AGE_60PLUS	SHOOTER_FEMALE	SHOOTER_SUICIDE_ONSCENE	SHOOTER_SUICIDE_OFFSCENE	SHOOTER_KILLED_ONSCENE	SHOOTER_KILLED_OFFSCENE	SHOOTER_DETAINED_ONSCENE	SHOOTER_DETAINED_OFFSCENE	VICTIM_COUNT_SHOTINJURED	VICTIM_COUNT_SHOTFATAL	VICTIMS_MALE	VICTIMS_FEMALE	VICTIMS_AGE_UNDER18	VICTIMS_AGE_UNDER12	VICTIMS_AGE_12TO17	VICTIMS_AGE_18TO24	VICTIMS_AGE_25TO29	VICTIMS_AGE_30TO39	VICTIMS_AGE_40TO49	VICTIMS_AGE_50TO59	VICTIMS_AGE_60PLUS	VICTIMS_PREGNANT	VICTIMS_REL_ROMANTIC	VICTIMS_REL_COWORKERS	VICTIMS_REL_CHILDREN	VICTIMS_REL_OTHERFAMILY	VICTIMS_REL_OTHERNONSTRANGER	VICTIMS_REL_STRANGERS	GUNS_MULTIPLE	GUNS_HANDGUN	GUNS_SHOTGUN	GUNS_RIFLE	GUNS_ASSAULTWEAPON	DEFENSIVE_GUNS	OTHER_WEAPONS_USED	SHOOTING_DAYLIGHT	SHOOTER_PRIORARREST	SHOOTER_GANG	SHOOTER_VIOLENCE	SHOOTER_MENTALHEALTH	SHOOTER_MILITARY	SHOOTER_LAWENFORCE	SHOOTER_LOSTJOB	SHOOTER_FINANCIALSTRAIN	SHOOTER_SEPARATION	SHOOTER_CONFLICT	SHOOTER_OTHERSTRESS	SHOOTER_VICTIMABUSE	SHOOTER_VOICEMOTIVES	HATE_CRIME	SHOOTING_SPREE	SHOOTING_RURAL	SHOOTING_SUBURBAN	SHOOTING_URBAN	OFFICIAL_RECORDS	NEWS_ARTICLES_ORD	NEWS_MULTISTATE	NEWS_NYT	NEWS_LATIMES	NEWS_WAPOST	NEWS_CHICAGOTRIB
APR-1991	1991	Wisconsin	Balsam Lake	0	1	1	0	0	1	20	99	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	1	4	3	3	0	0	0	2	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	5	1	0	0	0	0
MAY-1991	1991	New York	Brooklyn	0	1	0	1	0	1	20	99	1	99	0	99	99	99	99	99	99	99	99	99	99	99	99	99	99	0	0	99	0	99	0	0	0	5	3	2	1	1	0	2	2	0	0	0	0	1	0	0	0	0	5	0	1	1	0	0	0	0	0	0	99	99	99	99	99	99	99	99	99	99	99	99	99	0	0	0	0	1	0	2	1	1	0	0	0
JUN-1991	1991	Colorado	Denver	1	0	0	1	1	1	2	99	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	4	4	0	0	0	0	2	0	1	1	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	5	1	0	1	0	0
AUG-1991	1991	Arizona	Waddell	1	0	0	1	0	1	4	99	0	2	0	2	0	0	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	9	8	1	1	0	1	1	0	5	1	0	1	0	0	0	0	0	9	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	5	1	1	1	1	1
SEP-1991	1991	Ohio	Youngstown	0	1	0	1	0	1	20	99	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	4	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	2	1	0	0	0	0
SEP-1991	1991	New York	Queens	1	0	0	1	0	1	3	99	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	4	3	1	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	1	0	0	99	99	99	99	99	99	99	99	99	99	99	99	0	0	0	0	0	1	1	2	1	1	0	0	0
OCT-1991	1991	New York	Queens	0	1	1	0	0	1	20	99	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	4	4	0	0	0	0	0	2	1	0	0	1	0	0	0	0	1	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	5	1	1	0	1	1
OCT-1991	1991	Texas	Killeen	1	0	0	0	0	1	21	99	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	27	23	9	14	0	0	0	0	1	4	6	2	10	1	0	0	0	0	0	23	1	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	5	1	1	0	1	1
NOV-1991	1991	Iowa	Iowa City	1	0	0	0	1	1	52	99	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	5	4	1	0	0	0	0	1	0	3	1	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	5	1	1	1	1	1
NOV-1991	1991	Kentucky	Harrodsburg	1	0	1	0	1	1	13	99	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	4	3	1	0	0	0	0	0	2	2	0	0	0	1	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	5	1	1	0	1	0
NOV-1991	1991	Michigan	Royal Oak	1	0	0	0	1	1	11	99	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	5	4	2	2	0	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	5	1	1	1	1	1
NOV-1991	1991	New York	Flatbush/Brooklyn	0	1	0	1	0	1	20	99	0	2	0	2	0	2	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	4	0	4	2	1	1	1	0	1	0	0	0	0	0	0	0	0	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	5	0	1	0	0	0
DEC-1991	1991	Michigan	Detroit	0	1	1	0	0	1	20	99	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	4	3	1	1	0	1	1	0	0	2	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1	0	0	0	1
DEC-1991	1991	Texas	Austin	1	0	0	1	0	1	21	99	1	99	0	99	99	99	99	99	99	99	99	99	99	99	99	99	99	0	0	99	0	99	0	0	0	4	0	4	4	0	4	0	0	0	0	0	0	0	99	99	99	99	99	99	1	1	0	0	0	0	0	0	99	99	99	99	99	99	99	99	99	99	99	99	99	0	0	0	0	1	1	5	1	1	1	1	0
DEC-1991	1991	Texas	Dallas	1	0	0	1	1	1	24	99	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	4	4	0	0	0	0	0	1	0	3	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	0	0	0	0
DEC-1991	1991	Missouri	California	1	1	0	0	0	3	20	15	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	4	3	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	3	1	1	1	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	4	1	1	1	1	1
DEC-1991	1991	California	Los Angeles	1	0	0	1	0	1	13	99	1	99	0	99	99	99	99	99	99	99	99	99	99	99	99	99	99	0	0	99	0	99	0	0	0	5	5	0	2	0	2	1	0	1	1	0	0	0	0	0	0	0	0	5	99	99	99	99	99	0	1	0	99	99	99	99	99	99	99	99	99	99	99	99	99	0	0	1	0	0	0	4	1	0	1	0	0
DEC-1991	1991	Michigan	Detroit	0	1	0	1	0	1	20	99	1	99	0	99	99	99	99	99	99	99	99	99	99	99	99	99	99	0	0	99	0	99	0	0	0	4	4	0	0	0	0	0	1	2	0	1	0	0	99	99	99	99	99	99	0	0	1	0	0	0	0	0	99	99	99	99	99	99	99	99	99	99	99	99	99	0	0	0	0	1	0	1	0	0	0	0	0
DEC-1991	1991	New York	Bronx	1	0	0	1	0	1	13	99	0	2	0	2	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	4	4	3	1	1	0	1	0	0	2	1	0	0	0	0	0	0	0	0	4	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2	1	1	0	0	1
DEC-1991	1991	Florida	North Port	0	1	0	1	0	2	20	20	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	6	5	1	3	3	0	0	0	1	0	0	2	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	5	1	1	0	0	0
DEC-1991	1991	North Carolina	Alexander	0	1	1	0	1	1	20	99	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	4	2	2	0	0	0	1	0	1	2	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	2	1	0	0	0	0
JAN-1992	1992	North Dakota	Burleigh	0	1	1	0	0	1	20	99	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	2	2	2	0	2	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	5	1	0	1	0	0
FEB-1992	1992	Alabama	Tuscaloosa	0	1	0	1	1	2	20	20	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	4	3	1	0	0	0	1	0	0	2	1	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	5	1	0	0	1	0
MAR-1992	1992	Arizona	Phoenix	1	0	0	1	0	4	7	25	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	4	1	3	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	4	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	1	1	2	1	1	0	0	0
MAR-1992	1992	Missouri	Sullivan	0	1	1	0	0	1	20	99	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	5	3	2	2	2	0	0	0	2	0	1	0	0	1	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	5	1	1	1	1	1
MAR-1992	1992	New York	New York	0	1	1	0	0	1	20	99	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	5	2	3	0	0	0	1	2	0	0	0	2	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	5	1	1	0	0	0
MAY-1992	1992	Nevada	Las Vegas	0	1	0	0	1	1	20	99	0	2	0	2	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	4	2	2	0	0	0	3	1	0	0	0	0	0	0	0	0	0	4	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
MAY-1992	1992	California	Olivehurt	1	0	0	0	1	1	53	99	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	10	4	3	1	2	0	2	1	1	0	0	0	0	0	0	0	0	0	1	3	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	1	1	0	0	0	0	1	0	1	5	1	0	1	1	1
JUN-1992	1992	California	Inglewood	0	1	0	1	0	1	20	99	1	99	0	99	99	99	99	99	99	99	99	99	99	99	99	99	99	0	0	99	0	99	0	0	0	5	3	2	1	0	1	4	0	0	0	0	0	0	0	0	0	0	5	0	99	99	99	99	99	0	0	1	99	99	99	99	99	99	99	99	99	99	99	99	99	0	0	0	0	1	0	4	1	0	1	0	0
JUN-1992	1992	Texas	Houston	0	1	0	1	0	1	20	99	0	2	0	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	2	4	2	2	1	0	1	2	0	1	0	0	0	1	0	0	0	0	4	0	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	4	1	0	0	0	0
JUL-1992	1992	Texas	Fairmont	0	1	0	1	0	1	20	99	1	2	1	2	99	99	99	99	99	99	99	99	99	99	99	99	99	0	0	99	0	99	0	0	0	4	4	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	99	99	99	99	99	99	0	0	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	0	0	1	1	2	1	0	0	0	0
JUL-1992	1992	West Virginia	Fairmont	0	1	1	0	0	1	20	99	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	4	3	1	0	0	0	1	1	0	1	1	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	4	0	0	0	1	0
AUG-1992	1992	Florida	Miami	1	0	0	1	0	1	3	99	0	1	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	20	4	2	2	1	0	1	1	2	0	0	0	0	0	99	99	99	99	99	99	0	1	0	0	0	99	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	0	1	0	0
AUG-1992	1992	Oklahoma	Tulsa	1	0	0	1	0	1	21	99	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	4	3	1	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	1	1	0	0	0
AUG-1992	1992	Arizona	Phoenix	0	1	0	1	0	1	20	99	1	99	0	99	99	99	99	99	99	99	99	99	99	99	99	99	99	0	0	99	0	99	0	0	0	5	3	2	2	2	0	1	1	1	0	0	0	0	99	99	99	99	99	99	0	99	99	99	99	0	0	0	99	99	99	99	99	99	99	99	99	99	99	99	99	0	0	0	0	1	0	2	1	0	0	0	0
SEP-1992	1992	Illinois	Chicago	0	1	0	1	0	1	20	99	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	4	2	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1
OCT-1992	1992	New York	Watkins Glen	1	0	0	0	1	1	11	99	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	4	0	4	0	0	0	0	1	0	1	1	1	0	0	0	0	0	4	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	5	1	0	0	1	0
NOV-1992	1992	California	San Diego	0	1	1	0	0	1	20	99	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	4	1	3	3	1	2	0	0	0	1	0	0	0	1	0	3	0	0	0	0	1	0	0	0	0	0	99	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	5	1	0	1	1	1
NOV-1992	1992	California	Morro Bay	1	1	0	0	1	3	20	47	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	6	5	1	0	0	0	0	1	2	1	0	2	0	0	0	0	0	2	4	0	0	1	0	0	0	0	0	1	0	1	1	0	0	1	1	0	1	1	0	1	0	1	0	1	0	0	5	0	0	1	0	0
DEC-1992	1992	Washington	Seattle	0	1	1	0	1	1	20	99	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	4	1	3	2	0	2	0	0	1	1	0	0	1	1	0	0	3	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0
DEC-1992	1992	Wisconsin	Milwaukee	0	1	0	1	0	1	20	99	0	4	0	3	0	3	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	1	1	4	1	3	4	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	1	2	0	0	0	0	1
DEC-1992	1992	Virginia	Prince Edwards	0	1	0	1	0	1	20	99	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	4	4	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	4	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1	0	1	1	1
JAN-1993	1993	Illinois	Palatine	1	0	0	1	0	1	21	99	0	2	0	2	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	6	6	0	2	0	2	0	0	2	1	1	0	0	0	0	0	0	7	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	4	1	1	0	0	1
FEB-1993	1993	California	Helm	1	0	0	1	0	1	7	99	1	99	0	99	99	99	99	99	99	99	99	99	99	99	99	99	99	0	0	99	0	99	0	0	0	4	4	0	0	0	0	1	1	1	1	0	0	0	99	99	99	99	99	99	1	1	0	0	0	0	1	0	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	1	0	0	1	1	1	0	0	0	0
FEB-1993	1993	New York	Bronx	0	1	0	0	1	1	20	99	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	6	3	3	3	0	3	1	1	0	1	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	4	1	1	1	0	0
MAR-1993	1993	California	Fresno	0	1	1	0	0	1	20	99	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	4	3	1	2	2	0	0	2	0	0	0	0	0	1	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	3	0	0	0	0	0
MAY-1993	1993	California	Fresno	1	0	0	1	0	1	3	99	0	2	0	2	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	2	7	4	3	0	0	0	0	1	2	2	1	1	0	0	0	0	0	0	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	5	1	0	1	0	0
MAY-1993	1993	New Jersey	Teaneck	0	1	0	1	0	1	20	99	0	5	0	5	0	0	0	5	0	5	0	3	0	2	0	0	0	0	0	0	0	0	0	1	1	4	4	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	4	0	1	1	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	3	1	1	1	0	0
JUN-1993	1993	Iowa	Norwalk	0	1	1	0	1	1	20	99	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	4	1	3	2	2	0	1	0	1	0	0	0	0	1	0	1	0	2	0	0	1	0	0	0	0	1	0	1	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	4	1	0	0	0	1
JUL-1993	1993	California	San Francisco	1	0	0	0	0	1	5	99	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	6	8	5	3	0	0	0	0	1	4	1	1	1	0	0	0	0	0	8	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	1	5	1	1	1	1	1
JUL-1993	1993	Indiana	Waterloo	0	1	1	0	0	1	20	99	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	4	1	3	3	3	0	0	1	0	0	0	0	0	1	0	3	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	3	0	0	0	0	0
JUL-1993	1993	Iowa	Norwalk	0	1	0	1	0	1	10	99	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	4	1	3	2	2	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0	0	1	5	1	1	0	0	0
JUL-1993	1993	Connecticut	South Windsor	0	1	1	0	0	1	20	99	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	4	2	2	2	1	1	0	0	0	2	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	2	1	1	0	0	0
AUG-1993	1993	North Carolina	Fayetteville	1	0	0	0	0	1	21	99	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	7	4	3	1	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	4	1	0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	1	1	1	0	1
AUG-1993	1993	Illinois	Chicago	0	1	0	0	1	1	20	99	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	4	3	1	2	1	1	0	0	1	1	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	2	1	0	0	0	1
AUG-1993	1993	Michigan	Gladwin	0	1	1	1	1	1	20	99	0	2	0	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	4	2	2	0	0	0	0	0	3	1	0	0	0	0	0	0	0	4	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	1	0	0	0	0
AUG-1993	1993	California	Willits	0	1	1	0	0	1	20	99	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	4	1	3	1	1	0	1	0	0	2	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	1	2	1	0	0	0	0
AUG-1993	1993	Indiana	Versailles	0	1	1	0	0	1	20	99	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5	3	2	0	0	0	0	0	1	2	1	1	0	0	0	0	5	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	1	0	0	1	4	1	1	1	1	1
SEP-1993	1993	New York	Bronx	0	1	0	1	0	1	20	99	0	2	0	2	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	4	4	1	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	1	1	0	0	0	99	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2	1	1	0	0	0
OCT-1993	1993	Arkansas	Pulaski	0	1	0	0	1	1	20	99	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	4	4	3	1	0	0	0	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	1	1	0	0	0	0
OCT-1993	1993	California	El Cajon	1	0	0	0	0	1	25	99	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	2	4	2	2	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	5	1	1	1	0	1
OCT-1993	1993	California	Long Beach	0	1	0	1	0	1	20	99	1	4	1	4	99	99	99	99	99	99	99	99	99	99	99	99	99	0	0	99	0	99	0	0	0	5	4	1	1	0	1	2	1	0	1	0	0	1	99	99	99	99	99	99	99	99	99	99	99	99	0	0	99	99	99	99	99	99	99	99	99	99	99	99	99	0	0	0	0	1	1	1	1	0	1	0	0
NOV-1993	1993	Illinois	Chicago	1	0	0	1	0	1	13	99	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	4	4	4	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1
NOV-1993	1993	Illinois	Edwardsville	0	1	0	1	0	1	20	99	0	3	0	3	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	5	5	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	5	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	5	1	0	0	0	1
DEC-1993	1993	California	Ventura	1	0	0	0	0	2	11	13	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	4	4	3	1	0	0	0	0	0	1	2	0	1	0	0	0	0	0	4	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	5	1	1	1	1	1
DEC-1993	1993	New York	Long Island	1	0	0	0	0	1	1	99	0	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	19	6	3	3	0	0	0	1	2	1	0	2	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	5	1	1	0	1	1
DEC-1993	1993	Colorado	Aurora	1	0	0	1	1	1	21	99	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	4	1	3	2	0	2	1	0	0	0	1	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	1	5	1	1	1	1	0
